coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_2,price_std_2,liquidity_ratio,cap_to_volume,weighted_change
Strike,STRK,0.0009614901714382692,0.8836045056320401,0.5641864268192968,0.10607820363917922,0.0012184334111955877,7.50928547370025e-05,2022-03-17,0.0009411103646242801,2.882139919488708e-05,1.265917769710684,0.06158011913367051,0.0006874235925796856
Sun Token,SUN,2.8142499578454415e-07,0.8961201501877347,0.5388389206868356,0.11188540456833138,0.0006063286398463887,7.219136225873678e-05,2022-03-16,,,473.16748295140593,0.11886704746378517,0.00032671346987634515
Sun Token,SUN,2.8147928756563495e-07,0.8811013767209012,0.5282093213409648,0.10298102981029808,0.00034576562858566555,7.252262918760769e-05,2022-03-17,2.8145214167508955e-07,3.8390086572001766e-11,269.81757094373336,0.20914018924944164,0.00018263662801826648
SuperFarm,SUPER,1.4706602317815369e-05,0.9123904881101377,0.5380212591986917,0.11246612466124659,0.00027384300454038544,0.0001384416295230853,2022-03-16,,,17.434897694568626,0.5037116726132379,0.00014733335812557122
SuperFarm,SUPER,1.485877154202649e-05,0.8785982478097623,0.5380212591986917,0.0960123886953155,0.00023847108611791486,0.0001422053822390082,2022-03-17,1.478268692992093e-05,1.0759989032757894e-07,15.037172676707984,0.5938311156654072,0.0001283025140356402
SuperRare,RARE,1.1114928245272346e-05,0.9036295369211514,0.5519215044971381,0.11362756484707699,0.0002834451327345101,6.363680138539679e-07,2022-03-16,,,23.39635258220534,0.002237225885133808,0.0001564394641012218
SuperRare,RARE,1.1272289467886077e-05,0.8773466833541927,0.5396565821749794,0.1116918312040263,0.00016222014354593076,2.084745731880411e-06,2022-03-17,1.1193608856579211e-05,1.1127118760597566e-07,13.218409162400032,0.012772600774571404,8.754316822593153e-05
Sushi,SUSHI,7.56964252730982e-05,0.9261576971214018,0.5846279640228944,0.1238869531552458,0.0022819198164116075,0.0006926121789146974,2022-03-16,,,29.75262286718344,0.303388745384573,0.001334074136332215
Sushi,SUSHI,7.787997600316847e-05,0.8961201501877347,0.5511038430089941,0.10975609756097558,0.002394163217997915,0.000711782539014573,2022-03-17,7.678820063813333e-05,1.544003528297523e-06,30.351977007469497,0.2971749623015431,0.001319432550229431
Swarm,BZZ,2.9114009698265878e-05,0.8973717146433041,0.5682747342600163,0.10646535036778937,2.5900453972896146e-05,1.5136489020664971e-05,2022-03-16,,,0.8600798841606148,0.5626852630783075,1.4718573598661341e-05
Swarm,BZZ,3.0569710184979385e-05,0.8836045056320401,0.570727718724448,0.10530391018195895,1.9861476036531e-05,2.088730079219327e-05,2022-03-17,2.9841859941622632e-05,1.0293356855316788e-06,0.6291307687069276,1.0012379160332205,1.133549490882963e-05
SwissBorg,CHSB,1.0390887084855825e-05,0.9086357947434294,0.5494685200327064,0.09756097560975607,1.8354631355489178e-05,0.000435706624794226,2022-03-16,,,1.611343455409337,22.511750122828097,1.0085292126646546e-05
SwissBorg,CHSB,1.035090384482076e-05,0.8760951188986233,0.526573998364677,0.09310878823073943,1.2383298229545719e-05,0.0004409974679627904,2022-03-17,1.0370895464838294e-05,2.827242016260411e-08,1.0909526147731419,32.951329365822524,6.5207228616741145e-06
Synapse,SYN,5.2647834233467624e-05,0.8961201501877347,0.4644317252657399,0.10801393728222994,0.00015930763659739443,0.0004060484210191002,2022-03-16,,,2.969507322590333,2.532932489291655,7.398752051293541e-05
Synapse,SYN,5.871325292810725e-05,0.886107634543179,0.6189697465249386,0.10588463027487414,0.0001516446308674708,0.00046408390065444383,2022-03-17,5.568054358078743e-05,4.288898689715338e-06,2.539547310377578,3.0402897109258364,9.386343872990629e-05
Synthetix Network Token,SNX,0.00010286950102508373,0.9474342928660826,0.5928045789043336,0.12427409988385596,0.0010934607545194945,0.001080174823618025,2022-03-16,,,10.527255293692338,0.9869470596890051,0.0006482085421313438
Synthetix Network Token,SNX,0.00010869230297193778,0.8823529411764707,0.5764513491414553,0.09639953542392564,0.0017250411209708567,0.0011535250048020057,2022-03-17,0.00010578090199851075,4.1173427421267295e-06,15.726182003965842,0.6683067922235686,0.0009944022815081388
Syscoin,SYS,1.1362445851363201e-05,0.9098873591989988,0.5028618152085036,0.09368950832365464,0.00021874916310313922,0.00029710003769860965,2022-03-16,,,17.694650858997925,1.3519962192491528,0.0001100006012333856
Syscoin,SYS,1.2066277036689182e-05,0.904881101376721,0.5789043336058871,0.09969028261711185,0.00020133322215978646,0.00032274711232079586,2022-03-17,1.1714361444026191e-05,4.976838039545665e-07,15.408614220749874,1.595126637512431,0.0001165526748071372
THORChain,RUNE,0.00017541190861297367,0.9311639549436797,0.4799672935404742,0.25687185443283,0.005140869094176146,0.002705336392633394,2022-03-16,,,29.141281530231552,0.5261387139741751,0.002467449025577594
THORChain,RUNE,0.0001960343321747484,0.8886107634543179,0.623058053965658,0.19783197831978316,0.006637488655407987,0.0030475591388168656,2022-03-17,0.00018572312039386103,1.4582255545032138e-05,33.68696501846817,0.4590742406909437,0.004135540764857633
THORChain (ERC20),RUNE,0.00017347097463068898,0.9687108886107635,0.4709730171708912,0.2555168408826945,3.173542731258512e-05,6.446343071522324e-05,2022-03-16,,,0.18189516840701445,1.9692252708257854,1.4946529952615719e-05
THORChain (ERC20),RUNE,0.00019360816469689255,0.8848560700876096,0.6279640228945216,0.22106078203639173,4.166987638832463e-05,8.194447986219504e-05,2022-03-17,0.00018353956966379078,1.4239143649854915e-05,0.21412193292725712,1.9204292770020013,2.6167183210329773e-05
TRON,TRX,1.473942218225569e-06,0.8948685857321652,0.5322976287816843,0.10859465737514515,0.010499794816348582,0.007826486374267529,2022-03-16,,,4244.155234910678,0.7453232361118561,0.0055890158834365706
TRON,TRX,1.4790707701650838e-06,0.8823529411764707,0.5314799672935404,0.10840108401084009,0.007453711927006714,0.00790912568775979,2022-03-17,1.4765064941953265e-06,3.62643385409829e-09,3006.6555649439424,1.0609565822532778,0.003961498571181
Telcoin,TEL,1.1887069818064556e-07,0.8911138923654569,0.5502861815208503,0.10588463027487414,4.907328070239163e-05,0.0003040847368548669,2022-03-16,,,43.859653114687774,6.072794364367322,2.700434825241992e-05
Telcoin,TEL,1.2497743518675995e-07,0.8948685857321652,0.5699100572363041,0.10530391018195895,3.779808697385421e-05,0.00032363662859214283,2022-03-17,1.2192406668370276e-07,4.3181151479463145e-09,33.5989734474801,8.341561500448194,2.1541509910692052e-05
Telos,TLOS,1.9874169213924878e-05,0.9061326658322904,0.570727718724448,0.08943089430894306,7.592126258243208e-05,0.00018854629664323257,2022-03-16,,,3.6370914599938198,2.451159670464046,4.333036899635126e-05
Telos,TLOS,2.0831389330638127e-05,0.8823529411764707,0.5658217497955845,0.09659310878823071,6.538603645348072e-05,0.00020141240225789964,2022-03-17,2.03527792722815e-05,6.768568356161178e-07,2.9950469694440423,3.0339573352754257,3.699684155830634e-05
TempleDAO,TEMPLE,1.6175185753836293e-05,0.9073842302878599,0.525756336876533,0.10317460317460314,2.5768961713188972e-05,8.023156488257412e-06,2022-03-16,,,1.5003600009061415,0.2997186283958272,1.3548194915437861e-05
TempleDAO,TEMPLE,1.5552097422173355e-05,0.8823529411764707,0.49877350776778406,0.09833526906697636,1.4800180506878085e-05,4.6377911270908566e-06,2022-03-17,1.5863641588004824e-05,4.405899845970761e-07,0.8941574067254833,0.29352773058965675,7.381937947011963e-06
Tenset,10SET,8.006352673323874e-05,0.9011264080100125,0.552739165985282,0.192024777390631,5.280865854841026e-05,0.00028808567445692075,2022-03-16,,,0.6514478295792793,5.353890660510288,2.9189413882849825e-05
Tenset,10SET,7.982090998545315e-05,0.8823529411764707,0.5306623058053965,0.17479674796747963,4.0500530808628885e-05,0.000289193035392599,2022-03-17,7.994221835934595e-05,1.7155594758861632e-07,0.5011145112807877,6.968417746899501,2.1492105065249503e-05
Terra,LUNA,0.0021716625093927675,0.9111389236545683,0.5241210139002452,0.11691831204026323,0.04593958207628716,0.04237074560737385,2022-03-16,,,21.14437096313072,0.9222944876278368,0.02407790033597716
Terra,LUNA,0.002126293177556863,0.8811013767209012,0.5118560915780866,0.08517228029423149,0.02684672018954222,0.04148237181370277,2022-03-17,0.002148977843474815,3.2080962199070736e-05,12.620131758413727,1.5450984858617927,0.01374165726790959
TerraUSD,UST,2.4261674742554178e-05,0.8798498122653317,0.5306623058053965,0.10820751064653501,0.012811071876357567,0.019277665125160822,2022-03-16,,,507.13470135758126,1.5046485307918367,0.0067983529417465745
TerraUSD,UST,2.4261674742554178e-05,0.8811013767209012,0.5273916598528209,0.10840108401084009,0.009784564728887462,0.01946819446416745,2022-03-17,2.4261674742554178e-05,0.0,387.32842650392524,1.9894809347790012,0.005160297833305324
Tether,USDT,2.4261674742554178e-05,0.8798498122653317,0.5273916598528209,0.10801393728222994,1.0,0.10296157729269603,2022-03-16,,,39585.65733234879,0.10296147433122171,0.5273916598528209
Tether,USDT,2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10801393728222994,0.7617403577508775,0.10327178398522935,2022-03-17,2.4261674742554178e-05,0.0,30153.99277814701,0.13557329260702122,0.4023583574056147
Tether Gold,XAUT,0.0473131772191265,0.8848560700876096,0.526573998364677,0.09949670925280679,6.368956536588297e-05,0.0005342400886012795,2022-03-16,,,0.0013460989730608019,8.258520297355957,3.3537269088821444e-05
Tether Gold,XAUT,0.04750896893458947,0.8823529411764707,0.5314799672935404,0.10356174990321329,4.6108922513613723e-05,0.0005377147863828271,2022-03-17,0.04741107307685798,0.00013844564970401122,0.0009705104749088624,11.414287521168335,2.4505968629475812e-05
Tezos,XTZ,7.399810803859911e-05,0.9073842302878599,0.5486508585445625,0.11053039101819587,0.001982189821269627,0.003350616187507788,2022-03-16,,,26.429864340703872,1.689508564219406,0.0010875301472378738
Tezos,XTZ,7.521119177752704e-05,0.8848560700876096,0.5421095666394112,0.102787456445993,0.0012869188020262384,0.003428440465113948,2022-03-17,7.460464990806308e-05,8.577797379430672e-07,16.886218047645354,2.6620004768313814,0.0006976509940665543
The Graph,GRT,1.069493439318072e-05,0.8848560700876096,0.5617334423548649,0.1689895470383275,0.006708434718994163,0.0034352847617410273,2022-03-16,,,573.6188415820297,0.5120080760329723,0.003768352127513482
The Graph,GRT,1.0039480987363184e-05,0.8961201501877347,0.47914963205233024,0.14537359659310875,0.003712711414657376,0.003211338118235299,2022-03-17,1.0367207690271952e-05,4.634755480053978e-07,336.3121345022733,0.8647247348193785,0.0017789443082495682
The Sandbox,SAND,7.472595828195586e-05,0.8923654568210263,0.6312346688470972,0.12582268679829653,0.01707310896611286,0.004408062204502983,2022-03-16,,,225.45913387511501,0.25817231301801485,0.010777138284414657
The Sandbox,SAND,7.787997600316847e-05,0.886107634543179,0.5625511038430089,0.12408052651955088,0.01820017434718204,0.004647072881932679,2022-03-17,7.630296714256216e-05,2.2302273186519736e-06,230.73250360079942,0.25531720059877083,0.01023852816914247
Theta Fuel,TFUEL,3.942085405365417e-06,0.9111389236545683,0.5339329517579721,0.12040263259775452,0.0002779911210204442,0.002345851783441967,2022-03-16,,,56.24976062102059,8.408338497876658,0.0001484286198089534
Theta Fuel,TFUEL,3.987770138973443e-06,0.8873591989987485,0.5380212591986917,0.11285327138985674,0.00026442316694153087,0.002345851783441967,2022-03-17,3.96492777216943e-06,3.230398493093669e-08,53.014304904586695,8.838157612514383,0.00014226528523918831
Theta Network,THETA,6.841792283953066e-05,0.9211514392991239,0.5551921504497137,0.10723964382500965,0.002051187700507073,0.00352177441169956,2022-03-16,,,29.548387744886625,1.7161073574456023,0.001138803310420525
Theta Network,THETA,6.963100657845859e-05,0.8848560700876096,0.543744889615699,0.09543166860240028,0.0017740444094032153,0.0036015932070121216,2022-03-17,6.902446470899461e-05,8.577797379430768e-07,25.11707669679838,2.0290158307774435,0.0009646275815642992
ThunderCore,TT,1.9093055881673586e-07,0.8886107634543179,0.525756336876533,0.11149825783972123,0.00023476717458712938,2.6957906726863276e-06,2022-03-16,,,197.12918847290752,0.011434122147865329,0.00012343032972978262
TitanSwap,TITAN,2.7415692463766782e-05,0.8811013767209012,0.526573998364677,0.09407665505226478,4.2641189584767506e-07,6.0222888772831475e-05,2022-03-16,,,0.015006211669534303,42.219844736392055,2.2453741694677247e-07
TitanSwap,TITAN,2.71730757159812e-05,0.8585732165206509,0.5216680294358135,0.10065814943863721,4.221548814066695e-07,5.9283141297606084e-05,2022-03-17,2.729438408987399e-05,1.7155594758861153e-07,0.014984337729486943,41.68543248887805,2.202247051001268e-07
Tokamak Network,TON,8.661417892344954e-05,0.8936170212765958,0.5486508585445625,0.10336817653890822,3.82518198474329e-05,0.00010725816387608517,2022-03-16,,,0.4365939430974337,2.7325653764076354,2.0986893800185996e-05
Tokamak Network,TON,8.806987941016304e-05,0.8823529411764707,0.5429272281275551,0.09852884243128143,5.481461456860838e-05,0.00011165788255004856,2022-03-17,8.734202916680629e-05,1.0293356855316788e-06,0.6154113481639443,2.0005133675660627,2.9760346748614847e-05
Tokemak,TOKE,0.000614305605357097,0.918648310387985,0.5903515944399018,0.10723964382500965,0.00010570267141872285,0.0002926417361421549,2022-03-16,,,0.17178889725436117,2.742590529845027,6.240174060860007e-05
Tokemak,TOKE,0.0005847063621272556,0.8886107634543179,0.4938675388389206,0.08517228029423149,0.00010499415287363751,0.00027657810126100867,2022-03-17,0.0005995059837421763,2.0929825605810845e-05,0.1792607348369994,2.609371307403488,5.185320387218074e-05
Tomb,TOMB,2.8628776202694707e-05,0.9198998748435545,0.5363859362224038,0.09756097560975607,0.00024408011646999986,0.0003024212090196439,2022-03-16,,,8.23794120959343,1.2339687665223675,0.00013092114178603424
Tomb,TOMB,2.8871392950480293e-05,0.8760951188986233,0.5404742436631234,0.08846302748741773,0.00018703900550284228,0.00030910909047158857,2022-03-17,2.87500845765875e-05,1.7155594758861272e-07,6.26147584790936,1.643856228897766,0.00010108976503465145
Tomb Shares,TSHARE,0.07085549334050074,0.9349186483103881,0.5911692559280457,0.040069686411149816,0.00018314270584831091,6.169071465219529e-05,2022-03-16,,,0.0025846989769620545,0.3350157931480247,0.0001082683371449949
Tomb Shares,TSHARE,0.07562655168570429,0.8623279098873592,0.5854456255110384,0.04103755323267516,0.00025990782837886906,7.251405715148152e-05,2022-03-17,0.07324102251310252,0.003373647709330087,0.0034366817725239,0.27792978693679715,0.0001521619011604826
TomoChain,TOMO,2.838615945490912e-05,0.9061326658322904,0.5658217497955845,0.11556329849012772,8.977365627117931e-05,4.815909842039798e-05,2022-03-16,,,3.0549638992101134,0.5305404717479528,5.0795887276906025e-05
TomoChain,TOMO,2.8871392950480293e-05,0.8898623279098873,0.5404742436631234,0.10259388308168796,3.504679526628204e-05,4.997432500678965e-05,2022-03-17,2.8628776202694707e-05,3.431118951772278e-07,1.173256142570296,1.3863735912616715,1.8941890164360118e-05
Tornado Cash,TORN,0.0011623768386047333,0.9098873591989988,0.5331152902698282,0.09427022841656986,0.00017426939482061786,5.952231553829938e-05,2022-03-16,,,0.14979617011253504,0.3396047301881678,9.290567900494098e-05
Tornado Cash,TORN,0.0011470919834942416,0.8785982478097623,0.5200327064595257,0.09949670925280679,0.00012557988924323665,5.867456281457911e-05,2022-03-17,0.0011547344110494876,1.0808024698082616e-05,0.1093813832416386,0.4635377955010668,6.530564968004784e-05
Travala.com,AVA,3.226802741947848e-05,0.9036295369211514,0.5453802125919869,0.1178861788617886,6.823719875893497e-05,3.80538353358565e-06,2022-03-16,,,2.051134499155246,0.054961546708944084,3.721521796582962e-05
Travala.com,AVA,3.20254106716929e-05,0.8836045056320401,0.5200327064595257,0.10859465737514515,6.199561434522106e-05,3.24921019083881e-06,2022-03-17,3.214671904558569e-05,1.7155594758860912e-07,1.8772094906410786,0.05157835548730227,3.223974711656631e-05
Tribe,TRIBE,1.3178747610310425e-05,0.8948685857321652,0.5363859362224038,0.11362756484707699,0.00013838705927924456,0.00023294158822480967,2022-03-16,,,9.760175093222832,1.6711851833974078,7.422887235256289e-05
Tribe,TRIBE,1.2899422948584882e-05,0.8748435544430538,0.5110384300899427,0.10007742934572203,0.00013947086066898117,0.0002271404833946625,2022-03-17,1.3039085279447653e-05,1.9751236245876966e-07,10.034291436766509,1.6169936050290021,7.127496967956926e-05
TrueFi,TRU,4.371128862149446e-06,0.9123904881101377,0.5216680294358135,0.12137049941927988,0.00016668385525787273,6.437466529663036e-05,2022-03-16,,,31.033300361214636,0.38390496925080675,8.695363831113883e-05
TrueFi,TRU,5.209806435894656e-06,1.0,0.686835650040883,0.15485869144405726,0.00024341440454135897,9.286221656146308e-05,2022-03-17,4.790467649022051e-06,5.93034599624319e-07,39.19838839651206,0.3799375766568179,0.00016718569077247875
TrueUSD,TUSD,2.4261674742554178e-05,0.8811013767209012,0.5290269828291086,0.10820751064653501,0.00198261079327304,0.001725360427897625,2022-03-16,,,78.48295148592275,0.869807945060991,0.0010488546060896619
TrueUSD,TUSD,2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10782036391792486,0.001668988808322101,0.0017361308575323026,2022-03-17,2.4261674742554178e-05,0.0,66.06801905776385,1.0396062829167443,0.0008815754457694825
Trust Wallet Token,TWT,1.7499266654876124e-05,0.9136420525657072,0.4595257563368764,0.1205962059620596,0.0007778003288499106,0.00023510356604345353,2022-03-16,,,42.0449276914928,0.3018791304192713,0.00035741928439382635
Trust Wallet Token,TWT,1.977981556071107e-05,0.8735919899874844,0.6345053147996729,0.12911343399148273,0.0004580121025823466,0.0002817389425172884,2022-03-17,1.8639541107793598e-05,1.612591596143449e-06,22.04120153252572,0.6137941481984008,0.0002906111133310719
UFO Gaming,UFO,1.826555713175635e-10,0.918648310387985,0.5551921504497137,0.1062717770034843,8.800161769697115e-05,0.00016206352968309054,2022-03-16,,,87.98554664668073,1.8209054383132386,4.8857807372234996e-05
UFO Gaming,UFO,1.8353132073037034e-10,0.8898623279098873,0.5322976287816843,0.09717382888114595,9.542214465761593e-05,0.0001663297297450416,2022-03-17,1.830934460239669e-10,6.192483484158581e-13,95.40463491896546,1.7250158699089255,5.0792981334511825e-05
UMA,UMA,0.0001877853627500385,0.9036295369211514,0.5429272281275551,0.1049167634533488,0.0007951608628421397,0.0005640605463813186,2022-03-16,,,4.211983658367484,0.7084756017367293,0.00043171448317839793
UMA,UMA,0.00018657227901111058,0.8773466833541927,0.5233033524121014,0.09910956252419664,0.0010788896929749888,0.0005645298215454526,2022-03-17,0.00018717882088057454,8.577797379430624e-07,5.751861088765053,0.5227661910451512,0.0005645865932166744
USD Coin,USDC,2.425861777153208e-05,0.8798498122653317,0.5282093213409648,0.10801393728222994,0.06683827872339852,0.06721080304443114,2022-03-16,,,2646.1574155783424,1.0055584729238343,0.03530460184408458
USD Coin,USDC,2.4255342445436974e-05,0.8798498122653317,0.5282093213409648,0.10801393728222994,0.06161764723228628,0.06769266567532596,2022-03-17,2.4256980108484528e-05,2.316005292447173e-09,2439.7866457526134,1.0985743555865843,0.032547015627192914
USDX,USDX,2.3510217889637885e-05,0.8911138923654569,0.5404742436631234,0.10820751064653501,1.5129653367640824e-05,0.00010440274802495832,2022-03-16,,,0.6172794316135861,6.472721120864893,8.177187960760901e-06
USDX,USDX,2.3586811996913797e-05,0.8898623279098873,0.5331152902698282,0.10859465737514515,1.0934501391690455e-05,0.00010683161487397763,2022-03-17,2.354851494327584e-05,5.416021265372712e-08,0.4447303454007369,8.95149377152534,5.829349883386898e-06
Ultra,UOS,2.7900925959337953e-05,0.8936170212765958,0.5478331970564185,0.10085172280294229,0.00015493965290754963,0.00031259945167753695,2022-03-16,,,5.361061895578756,2.0046181061007275,8.488108540315472e-05
Ultra,UOS,2.838615945490912e-05,0.8873591989987485,0.5478331970564185,0.10065814943863721,7.241134442350917e-05,0.000324220791204983,2022-03-17,2.8143542707123536e-05,3.431118951772266e-07,2.4641309298895964,4.416494395396945,3.966933831868449e-05
Unibright,UBT,2.8628776202694707e-05,0.9086357947434294,0.6721177432542926,0.23461091753774677,4.963532467201424e-05,0.00014386867683031373,2022-03-16,,,1.6752404598979,2.841270945969245,3.336078240424832e-05
Unibright,UBT,3.251064416726407e-05,0.8811013767209012,0.6385936222403924,0.25125822686798294,2.6126914782473218e-05,0.0001752142611749823,2022-03-17,3.0569710184979385e-05,2.7448951614178205e-06,0.7796601775860853,6.459055981116908,1.6684481148905625e-05
Uniswap,UNI,0.00021956815670995015,0.9211514392991239,0.5609157808667211,0.11285327138985674,0.0032534753707986344,0.005202829029918279,2022-03-16,,,14.750430974843729,1.5986690440498021,0.0018249256781421612
Uniswap,UNI,0.00022369264142230508,0.8836045056320401,0.5445625511038429,0.10859465737514515,0.0027366602679855957,0.005344221872821899,2022-03-17,0.00022163039906612761,2.9164511090064196e-06,12.179572284443887,1.9521128809581048,0.0014902826970387623
Utrust,UTK,5.66182569869398e-06,0.9036295369211514,0.5192150449713818,0.10665892373209446,0.00010534275062594075,5.334284783756397e-05,2022-03-16,,,15.8128950516662,0.5016124514702158,5.469554100365689e-05
Utrust,UTK,5.7500896715383755e-06,0.8798498122653317,0.5404742436631234,0.09814169570267128,0.00014155795939236693,5.5845789604298454e-05,2022-03-17,5.705957685116177e-06,6.241205373273797e-08,20.97127094314663,0.39174094412078575,7.650843103708464e-05
VVS Finance,VVS,5.415139576202112e-10,0.9036295369211514,0.5461978740801308,0.0911730545876887,6.64444990879994e-05,0.0002186057959340009,2022-03-16,,,66.40853793780093,3.241269471788516,3.629184414618446e-05
VVS Finance,VVS,5.346164605273662e-10,0.8811013767209012,0.5175797219950939,0.0830429732868757,4.796676418876757e-05,0.00021941858913155355,2022-03-17,5.380652090737886e-10,4.877266967565138e-12,47.941134069357744,4.480969750945596,2.4826624473826547e-05
Vader Protocol,VADER,3.4892019243391225e-07,0.8322903629536922,0.44971381847914954,0.042779713511420805,2.556107345171441e-05,9.268912251327057e-06,2022-03-16,,,18.94928520981921,0.3489660260974424,1.1495167946396503e-05
Vader Protocol,VADER,3.563674859834368e-07,0.8911138923654569,0.5461978740801308,0.03774680603948895,5.896746048935498e-05,7.12131179393693e-06,2022-03-17,3.526438392086745e-07,5.266031770355636e-09,43.474545872500414,0.1187529326041922,3.2207901559189796e-05
VeChain,VET,1.1608739024928562e-06,0.916145181476846,0.5551921504497137,0.11343399148277192,0.00489339695034977,0.004003691351056567,2022-03-16,,,2264.5453511676847,0.8180152512497888,0.0027167755758687596
VeChain,VET,1.1809056758247637e-06,0.886107634543179,0.5412919051512673,0.10840108401084009,0.0039014022895151983,0.004103327102421934,2022-03-17,1.17088978915881e-06,1.4164602762183639e-08,1788.8908872869001,1.0514874679749373,0.002111797478053198
VeThor Token,VTHO,7.873377331880828e-08,0.9073842302878599,0.5249386753883891,0.12001548586914437,9.150376852629731e-05,0.00010478667782219496,2022-03-16,,,84.82516334385161,1.1327827989235468,4.8033867043240284e-05
VeThor Token,VTHO,7.949415240262439e-08,0.8785982478097623,0.5363859362224038,0.11207897793263644,9.115448034469657e-05,0.00010803960058610644,2022-03-17,7.911396286071634e-08,5.376692064387788e-10,84.44184726875503,1.172374909846953,4.889398128055678e-05
Velas,VLX,5.171472989744534e-06,0.8811013767209012,0.5314799672935404,0.10085172280294229,7.085587625919153e-05,0.0005377807054952744,2022-03-16,,,11.481193610818119,7.484157642938541,3.7658478796790265e-05
Velas,VLX,5.174869624213532e-06,0.8836045056320401,0.5290269828291086,0.09852884243128143,5.8955119065662325e-05,0.000540823362089211,2022-03-17,5.1731713069790335e-06,2.4017832662401707e-09,9.547589285850096,9.020470153631186,3.1188848761638196e-05
Venus,XVS,0.00020670946907731412,0.902377972465582,0.5339329517579721,0.10588463027487414,0.00013411005691007664,4.7261957263639227e-05,2022-03-16,,,0.6456617385130279,0.34980339986900255,7.160577854642683e-05
Venus,XVS,0.000214958438502024,0.8848560700876096,0.5609157808667211,0.10607820363917922,0.0002715102683336848,5.29459788017911e-05,2022-03-17,0.00021083395378966905,5.832902218012868e-06,1.2572338928591584,0.1942898486928189,0.0001522943941757218
Verasity,VRA,5.091526927426477e-07,0.9411764705882353,0.5739983646770236,0.10975609756097558,0.0010167002060830323,3.4120259141146874e-05,2022-03-16,,,673.6894225297638,0.03352682738708522,0.0005835842556584534
Verasity,VRA,4.90404803350652e-07,0.8911138923654569,0.5036794766966475,0.08614014711575685,0.0009615558770034071,3.1796697410612135e-05,2022-03-17,4.997787480466499e-07,1.3256759722015518e-08,645.164236482388,0.03303361204297087,0.000484315960943662
Verge,XVG,2.2143773600241666e-07,0.9111389236545683,0.5502861815208503,0.09891598915989157,7.902891937190427e-05,0.00010842388604810117,2022-03-16,,,64.70155378574935,1.3548088228486754,4.348852227088435e-05
Verge,XVG,2.2125079288367058e-07,0.8811013767209012,0.5273916598528209,0.08149438637243514,6.885544367337334e-05,0.00010927059626171528,2022-03-17,2.213442644430436e-07,1.321887469615083e-10,56.38108411032337,1.5642388125489173,3.631378672880278e-05
Veritaseum,VERI,0.0018266614940416655,0.9236545682102628,0.9386753883892068,0.18544328300425858,2.214828143421605e-06,0.00012309327641831487,2022-03-16,,,0.0012118371758895923,38.28922447073773,2.079004667741621e-06
Veritaseum,VERI,0.0018846468967624202,0.8010012515644556,0.5543744889615698,0.1715060007742934,1.062139860957123e-06,0.00013049355438071722,2022-03-17,0.0018556541954020428,4.100187147367855e-05,0.0005632761164249651,63.280651740153964,5.888232426238179e-07
Verus Coin,VRSC,2.4246802335914922e-05,0.9474342928660826,0.5780866721177432,0.0843979868370112,3.4996255841705695e-07,1.9954970731270817e-06,2022-03-17,,,0.01386165874635207,1.4781869768795421,2.0230869076112777e-07
Victoria VR,VR,3.505253950977471e-06,0.9449311639549437,0.525756336876533,0.11420828493999223,0.00012200541594499831,6.639254734262993e-05,2022-03-16,,,27.08069673154112,0.5397530412182603,6.414512056634006e-05
Victoria VR,VR,3.7417324950440812e-06,0.8936170212765958,0.5829926410466066,0.13337204800619432,0.00017332454232700135,8.286857035622183e-05,2022-03-17,3.623493223010776e-06,1.6721558211462182e-07,36.55299882651648,0.47536949903918496,0.00010104693268941288
Vulcan Forged,PYR,0.00021180442078081143,0.9148936170212766,0.5600981193785772,0.09949670925280679,0.0006650004412498256,0.00018314830044581002,2022-03-16,,,3.1249371550169824,0.27499726592089246,0.00037246549652995137
Vulcan Forged,PYR,0.00021592890549316637,0.8823529411764707,0.5470155355682746,0.08943089430894306,0.0003504890280171263,0.00018950173202702682,2022-03-17,0.0002138666631369889,2.9164511090064196e-06,1.6156861494337247,0.5391398220765893,0.00019172294337159237
WAX,WAXP,6.649858142375997e-06,0.9073842302878599,0.5445625511038429,0.10801393728222994,0.00046323016008399486,0.0007080425900646336,2022-03-16,,,60.554084985962696,1.5251973071644567,0.0002522577977235818
WAX,WAXP,6.717038719837825e-06,0.8823529411764707,0.5363859362224038,0.10027100271002708,0.00035350929371826857,0.0007222422091441486,2022-03-17,6.683448431106911e-06,4.7503841887286354e-08,45.80893093221355,2.0373011989866767,0.00018961741347439423
WINkLink,WIN,6.461664394561057e-09,0.8948685857321652,0.5445625511038429,0.1062717770034843,0.0021807761359478803,0.00024405125760668532,2022-03-16,,,2166.775162032357,0.1118589820401791,0.0011875690159781585
WINkLink,WIN,6.450772139930898e-09,0.8811013767209012,0.5273916598528209,0.09969028261711185,0.0013573865879773102,0.0002451724907565696,2022-03-17,6.456218267245977e-09,7.701987111395877e-12,1348.6865185578965,0.18048800902962453,0.0007158743656953108
WOO Network,WOO,1.1950233446223338e-05,0.904881101376721,0.5993458708094848,0.1320170344560588,0.0010415087979041436,0.0005172369150046572,2022-03-16,,,80.42394001846179,0.49614633089380994,0.0006242239974355987
